42;10;124.60658
42;40;77.96853
42;70;65.52217
42;100;62.947067
42;130;56.366238
42;160;54.935623
42;190;49.92847
42;220;44.20601
42;250;41.6309
42;280;38.483547
42;310;36.62375
42;340;35.90844
42;370;34.191704
42;400;31.04435
42;430;31.330473
42;460;28.183119
42;490;27.181688
42;520;27.181688
42;550;25.035765
42;580;23.175966
42;610;23.032904
42;640;24.60658
42;670;21.459227
42;700;18.88412
42;730;20.314735
42;760;18.597998
42;790;18.597998
42;820;17.739628
42;850;19.170242
42;880;17.310444
42;910;16.309013
42;940;17.167381
42;970;16.881258
42;1000;17.02432
42;1030;14.592275
42;1060;14.592275
42;1090;13.733906
42;1120;14.16309
42;1150;13.018598
42;1180;13.4477825
42;1210;14.878398
42;1240;10.157368
42;1270;11.30186
42;1300;10.872675
42;1330;10.586553
42;1360;11.874105
42;1390;10.872675
42;1420;11.158798
42;1450;12.160229
42;1480;11.874105
42;1510;11.30186
42;1540;10.729613
42;1570;9.155937
42;1600;9.012876
42;1630;10.014306
42;1660;11.158798
42;1690;10.300429
42;1720;10.157368
42;1750;8.869814
42;1780;8.297568
42;1810;8.440629
42;1840;8.297568
42;1870;9.44206
42;1900;8.440629
42;1930;9.728183
42;1960;7.8683834
42;1990;9.155937
42;2020;9.585121
42;2050;8.583691
42;2080;7.2961373
42;2110;8.726752
42;2140;8.154507
42;2170;8.869814
42;2200;9.298999
42;2230;9.298999
42;2260;7.2961373
42;2290;7.8683834
42;2320;7.439199
42;2350;7.2961373
42;2380;7.5822606
42;2410;7.0100145
42;2440;8.869814
42;2470;8.869814
42;2500;8.440629
42;2530;7.2961373
42;2560;8.011445
42;2590;8.869814
42;2620;8.440629
42;2650;6.866953
42;2680;6.7238913
42;2710;8.440629
42;2740;6.5808296
42;2770;6.4377685
42;2800;8.297568
42;2830;6.5808296
42;2860;7.1530757
42;2890;7.439199
42;2920;6.5808296
42;2950;5.7224607
42;2980;7.439199
