42;10;62.947067
42;40;47.639484
42;70;30.472103
42;100;23.74821
42;130;21.316166
42;160;19.599428
42;190;11.4449215
42;220;13.018598
42;250;11.015737
42;280;11.4449215
42;310;9.585121
42;340;10.729613
42;370;13.018598
42;400;9.728183
42;430;9.728183
42;460;8.154507
42;490;9.155937
42;520;6.7238913
42;550;9.728183
42;580;9.012876
42;610;8.154507
42;640;7.2961373
42;670;8.011445
42;700;7.1530757
42;730;8.726752
42;760;8.440629
42;790;8.726752
42;820;8.440629
42;850;7.0100145
42;880;7.8683834
42;910;7.725322
42;940;6.5808296
42;970;8.726752
42;1000;6.0085835
42;1030;7.0100145
42;1060;8.726752
42;1090;6.7238913
42;1120;7.0100145
42;1150;7.5822606
42;1180;7.1530757
42;1210;8.726752
42;1240;6.0085835
42;1270;6.7238913
42;1300;6.294707
42;1330;7.5822606
42;1360;6.294707
42;1390;6.151645
42;1420;5.8655224
42;1450;7.5822606
42;1480;7.1530757
42;1510;7.5822606
42;1540;7.0100145
42;1570;6.5808296
42;1600;7.0100145
42;1630;6.4377685
42;1660;6.151645
42;1690;7.0100145
42;1720;5.1502147
42;1750;6.4377685
42;1780;6.151645
42;1810;6.866953
42;1840;6.5808296
42;1870;6.7238913
42;1900;8.297568
42;1930;6.7238913
42;1960;7.2961373
42;1990;6.0085835
42;2020;5.007153
42;2050;6.7238913
42;2080;7.0100145
42;2110;6.7238913
42;2140;6.294707
42;2170;5.2932763
42;2200;7.1530757
42;2230;7.439199
42;2260;5.7224607
42;2290;6.5808296
42;2320;7.0100145
42;2350;6.7238913
42;2380;6.866953
42;2410;6.7238913
42;2440;5.2932763
42;2470;7.439199
42;2500;6.294707
42;2530;6.7238913
42;2560;6.151645
42;2590;5.4363375
42;2620;6.5808296
42;2650;6.5808296
42;2680;6.5808296
42;2710;6.5808296
42;2740;6.4377685
42;2770;7.8683834
42;2800;6.7238913
42;2830;6.4377685
42;2860;6.7238913
42;2890;7.0100145
42;2920;6.0085835
42;2950;5.579399
42;2980;5.4363375
