29;10;87.67326
29;20;71.237625
29;30;54.752476
29;40;50.940594
29;50;47.376236
29;60;43.66337
29;70;41.138615
29;80;35.643566
29;90;33.168316
29;100;34.40594
29;110;32.87129
29;120;31.237623
29;130;27.970297
29;140;30.891088
29;150;26.534653
29;160;28.861385
29;170;28.51485
29;180;26.336634
29;190;27.524752
29;200;24.405941
29;210;25.39604
29;220;27.574257
29;230;25.643564
29;240;27.722773
29;250;26.881187
29;260;26.980198
29;270;22.821783
29;280;22.722773
29;290;25.247524
29;300;26.188118
29;310;21.435644
29;320;22.722773
29;330;21.930693
29;340;21.584158
29;350;22.029703
29;360;20.79208
29;370;22.970297
29;380;21.48515
29;390;21.237623
29;400;20.049505
29;410;24.257425
29;420;21.732674
29;430;22.821783
29;440;19.257425
29;450;22.128714
29;460;22.128714
29;470;20.445545
29;480;22.029703
29;490;20.29703
29;500;20.990099
