10;56100.0;138.00928
11;60100.0;184.94069
12;66400.0;170.34554
13;70400.0;143.42444
14;75500.0;162.9706
15;80800.0;177.97833
16;86500.0;160.59825
17;91500.0;167.35431
18;96800.0;181.33058
19;104200.0;154.51263
20;107400.0;179.2161
21;112900.0;166.2197
22;117900.0;171.11914
23;123300.0;183.54822
24;192700.0;140.02063
25;230400.0;174.11037
26;156800.0;164.67252
27;144500.0;169.41722
28;150000.0;158.84477
29;155100.0;150.12894
30;160300.0;153.01701
31;165900.0;162.50644
32;177700.0;170.29396
33;176300.0;145.22949
34;181800.0;161.78442
35;187300.0;150.23207
36;192200.0;145.64209
37;246900.0;162.91904
38;213700.0;131.76895
39;208500.0;146.20938
40;213500.0;161.68127
41;222400.0;156.73027
42;224300.0;152.14027
43;229600.0;143.68231
44;234800.0;152.39815
45;242200.0;132.38783
46;245300.0;143.52759
47;250700.0;166.83858
48;256100.0;178.85509
49;263400.0;153.8422
50;266700.0;144.81691
51;271800.0;181.53688
52;278800.0;167.19958
53;284700.0;140.63951
54;288200.0;129.60289
55;293100.0;160.59825
56;300600.0;172.5116
57;303800.0;165.2398
58;309200.0;145.84837
59;319700.0;156.57556
60;324900.0;161.73285
61;325300.0;165.70396
62;427600.0;153.58432
63;335800.0;159.82465
64;340700.0;158.27747
65;377100.0;131.61423
66;351500.0;159.41206
67;358900.0;160.4951
68;362200.0;157.09128
69;367500.0;165.6524
70;374300.0;142.49614
71;378100.0;163.33162
72;383200.0;155.80196
73;390700.0;172.35689
74;394200.0;145.64209
75;401400.0;140.74265
76;404900.0;138.73131
77;411800.0;138.06085
78;415200.0;163.79578
79;420400.0;161.11398
80;499000.0;159.36049
81;431700.0;166.06499
82;438800.0;162.45488
83;441700.0;170.50026
84;449100.0;164.72409
85;452200.0;162.45488
86;459800.0;151.83084
87;462900.0;121.71222
88;470300.0;152.19185
89;473500.0;152.03714
90;480900.0;147.85973
91;484500.0;144.92006
92;491500.0;141.30995
93;494900.0;158.89633
94;502100.0;167.81847
95;505300.0;146.20938
96;521400.0;145.74522
97;516800.0;162.14543
98;636100.0;151.62454
99;527000.0;154.51263
100;540200.0;153.37804
101;540000.0;140.17535
102;546700.0;154.15163
103;551600.0;123.465706
104;553600.0;152.39815
105;562600.0;153.01701
106;564200.0;160.1341
107;572900.0;163.48633
108;574100.0;168.23105
109;595900.0;145.95152
110;588800.0;143.99174
111;590600.0;138.83446
112;683700.0;156.47241
113;604800.0;145.59052
114;606400.0;144.4559
115;616400.0;158.27747
116;616700.0;139.09232
117;627900.0;155.18309
118;632200.0;134.81175
119;632600.0;159.36049
120;641900.0;144.04332
121;647000.0;151.36668
122;652100.0;146.46725
123;657500.0;163.43475
124;722500.0;161.37184
125;664700.0;156.52399
126;674700.0;157.81331
127;678800.0;154.77051
128;680200.0;136.92625
129;690600.0;148.99432
130;696000.0;147.03456
131;710800.0;148.22073
132;701600.0;153.79062
133;710600.0;145.59052
134;716400.0;151.21196
135;717500.0;148.11758
136;726300.0;166.16812
137;816500.0;148.32388
138;737200.0;156.83342
139;738900.0;144.35275
140;749200.0;142.39299
141;753200.0;137.33884
142;758300.0;146.41568
143;768400.0;157.09128
144;765700.0;112.06808
145;775800.0;133.62558
146;853400.0;130.3249
147;787400.0;144.81691
148;790100.0;156.1114
149;791800.0;159.36049
150;801200.0;141.67096
151;829400.0;145.48737
152;812200.0;145.02321
153;815500.0;146.31253
154;818600.0;139.60805
155;823600.0;155.59567
156;833000.0;161.93915
157;915500.0;146.77669
158;881600.0;146.77669
159;847700.0;156.21454
160;853400.0;159.36049
161;858100.0;159.97937
162;863100.0;146.10625
163;871200.0;149.14905
164;875300.0;142.59927
165;929800.0;146.26096
166;884700.0;146.82826
167;891900.0;134.24446
168;905200.0;150.02579
169;900400.0;152.70758
170;906000.0;142.49614
171;911000.0;143.73389
172;917300.0;150.33522
173;919000.0;159.41206
174;929000.0;150.23207
175;934100.0;148.78804
176;1029200.0;139.40175
177;944300.0;133.7803
178;948300.0;141.2068
179;960600.0;155.9051
180;959200.0;154.82207
181;964200.0;125.528625
182;1025300.0;138.31873
183;976400.0;152.50128
184;990900.0;145.95152
185;985600.0;151.41826
186;990800.0;148.68489
187;995900.0;141.98041
188;1003500.0;142.44456
189;1006400.0;146.0031
190;1012500.0;154.87364
191;1014300.0;149.81949
192;1105300.0;157.14285
193;1120100.0;139.14389
194;1008900.0;135.79164
195;1015200.0;147.80815
196;1019900.0;147.49872
197;1246600.0;140.8458
198;1439600.0;156.98814
199;1038800.0;138.06085
200;1040200.0;151.41826
201;1049200.0;126.76637
202;1052000.0;142.39299
203;1055700.0;151.52141
204;1061100.0;151.62454
205;1066400.0;149.0459
206;1072900.0;135.79164
207;1124300.0;123.87829
208;1252500.0;148.16916
209;1091800.0;160.80453
210;1091700.0;150.85095
211;1183700.0;140.63951
212;1103000.0;145.89995
213;1107000.0;155.5441
214;1112000.0;142.28984
215;1118700.0;141.98041
216;1124700.0;157.29758
217;1128400.0;142.03198
218;1135700.0;145.7968
219;1140400.0;139.7112
220;1144700.0;146.46725
221;1150000.0;148.89117
222;1287700.0;146.46725
223;1160200.0;143.16658
224;1361900.0;158.9479
225;1171100.0;152.19185
226;1175700.0;147.39557
227;1187500.0;130.06705
228;1255000.0;155.28622
229;1396000.0;138.62816
230;1195200.0;154.30635
231;1202900.0;151.21196
232;1257400.0;140.89737
233;1211100.0;144.76535
234;1215900.0;147.24084
235;1476900.0;142.08354
236;1395700.0;149.81949
237;1234200.0;131.20164
238;1240100.0;139.35017
239;1243900.0;144.50748
240;1247300.0;153.68747
241;1253400.0;142.18669
242;1260000.0;128.36514
243;1264800.0;149.51006
244;1269900.0;155.23465
245;1273200.0;141.61938
246;1281500.0;128.31357
247;1286900.0;159.77307
248;1488800.0;131.20164
249;1345700.0;157.03972
250;1311000.0;136.8231
251;1306100.0;127.8494
252;1310500.0;138.42186
253;1314700.0;154.25478
254;1324000.0;146.10625
255;1327400.0;145.12636
256;1331900.0;147.18927
257;1337400.0;145.17793
258;1344800.0;148.32388
259;1355600.0;150.85095
260;1512600.0;119.75245
261;1436500.0;141.61938
262;1412500.0;140.69107
263;1371100.0;150.5931
264;1372500.0;133.62558
265;1378900.0;158.89633
266;1381800.0;143.21815
267;1391000.0;144.71378
268;1392400.0;141.4131
269;1404300.0;154.10005
270;1425400.0;146.1578
271;1439400.0;150.9541
272;1618600.0;132.28468
273;1454700.0;148.58174
274;1462400.0;140.22693
275;1464200.0;134.19289
276;1472900.0;143.83704
277;1474800.0;145.64209
278;1482600.0;157.246
279;1484400.0;140.69107
280;1524700.0;148.16916
281;1495900.0;147.08612
282;1723500.0;153.53275
283;1727100.0;139.91748
284;1528500.0;137.85457
285;1520600.0;138.164
286;1520800.0;148.94275
287;1529300.0;139.40175
