52;5;189.48555
52;10;144.73615
52;15;121.93052
52;20;96.03554
52;25;93.07876
52;30;79.09042
52;35;73.25643
52;40;72.20896
52;45;69.583664
52;50;68.1782
52;55;69.31848
52;60;71.45319
52;65;68.721825
52;70;71.82445
52;75;68.92071
52;80;67.13074
52;85;71.24105
52;90;70.53832
52;95;68.40361
52;100;70.11403
52;105;69.47759
52;110;70.02122
52;115;70.31291
52;120;67.76717
52;125;71.771416
52;130;70.48528
52;135;70.15381
52;140;68.62901
52;145;66.10979
52;150;72.54044
52;155;70.53832
52;160;70.8698
52;165;70.07425
52;170;70.65765
52;175;69.06656
52;180;69.702995
52;185;70.00796
52;190;70.564835
52;195;69.39804
52;200;67.144
