42;10;161.08727
42;20;140.62947
42;30;114.59228
42;40;107.296135
42;50;93.27611
42;60;85.97997
42;70;83.97711
42;80;75.96567
42;90;73.81974
42;100;74.67811
42;110;67.52503
42;120;69.81402
42;130;61.802574
42;140;65.66524
42;150;60.228897
42;160;60.08584
42;170;58.51216
42;180;56.223175
42;190;56.938484
42;200;57.796852
42;210;53.50501
42;220;55.078682
42;230;51.07296
42;240;49.642345
42;250;45.350502
42;260;51.216022
42;270;50.357655
42;280;50.357655
42;290;48.354794
42;300;50.9299
42;310;45.064377
42;320;46.92418
42;330;46.92418
42;340;47.92561
42;350;48.497852
42;360;47.92561
42;370;44.34907
42;380;44.778255
42;390;45.779686
42;400;43.061516
42;410;42.203148
42;420;44.635193
42;430;48.06867
42;440;43.20458
42;450;43.776825
42;460;42.918453
42;470;38.91273
42;480;45.636623
42;490;44.635193
42;500;42.918453
