10;231300.0;487.89145
11;246700.0;488.0511
12;268000.0;495.1001
13;291700.0;508.27704
14;311100.0;486.39322
15;332700.0;470.8093
16;354500.0;488.616
17;376600.0;479.4179
18;435000.0;483.92484
19;419500.0;505.64902
20;443900.0;448.91318
21;464800.0;488.00195
22;528600.0;485.91428
23;513900.0;502.0754
24;531900.0;508.4244
25;552200.0;505.9806
26;662900.0;493.93344
27;601100.0;486.87216
28;617900.0;506.53323
29;641000.0;508.26477
30;663400.0;505.84552
31;682500.0;499.92633
32;706500.0;478.01794
33;729000.0;439.76422
34;754800.0;480.35123
35;769900.0;496.2299
36;792400.0;484.5757
37;815700.0;490.72824
38;994500.0;500.04913
39;858900.0;487.24057
40;880300.0;487.83005
41;902200.0;488.2967
42;923800.0;475.09518
43;946900.0;487.63354
44;1169900.0;441.63086
45;991300.0;479.83545
46;1056900.0;497.20004
47;1034500.0;487.69495
48;1055900.0;498.20706
49;1078300.0;484.9564
50;1141000.0;453.01486
51;1177000.0;472.6882
52;1142700.0;481.66522
53;1165900.0;460.4077
54;1421700.0;493.0738
55;1208500.0;484.40378
56;1230500.0;497.4702
57;1295600.0;471.3619
58;1365900.0;462.42172
59;1297200.0;471.15314
60;1319400.0;473.15485
61;1339200.0;476.87585
62;1372900.0;486.33182
63;1385500.0;479.31967
64;1409300.0;472.89697
65;1428500.0;462.16382
66;1593900.0;482.26697
67;1473400.0;487.67038
68;1494000.0;469.61807
69;1567000.0;485.7792
70;1536700.0;478.63196
71;1559700.0;486.33182
72;1593500.0;478.6074
73;1602700.0;450.04297
74;1624700.0;489.8809
75;1656000.0;470.28122
76;1783200.0;473.42502
77;1691700.0;453.88678
78;1712200.0;455.11484
79;1795800.0;480.1793
80;1754600.0;455.11484
81;1789000.0;464.11642
82;1800100.0;482.45117
83;1823000.0;469.2865
84;1843600.0;450.10437
85;1991200.0;448.36057
86;1888300.0;482.1196
87;1999700.0;473.37592
88;1936600.0;476.69165
89;1953300.0;446.22375
90;1975200.0;477.74777
91;1997000.0;462.01645
92;2017400.0;459.8551
93;2047500.0;480.9898
94;2218600.0;460.38315
95;2132900.0;471.09174
96;2115200.0;478.8653
97;2132900.0;480.3021
98;2158300.0;473.98993
99;2177300.0;473.09344
100;2194000.0;451.34473
101;2342500.0;466.7567
102;2998100.0;468.96722
103;2265800.0;460.23578
104;2378000.0;469.96194
105;2389600.0;470.8707
106;2369300.0;469.98648
107;2348300.0;475.80743
